,URL,is_negative
70,https://hellosubscription.com/2015/01/crafters-crate-coupon-code-one-month-free-on-a-3-month-subscription/,0
71,https://hellosubscription.com/2015/01/new-citrus-lane-promo-code-40-off-free-book-singalong-cd/,0
72,https://hellosubscription.com/2015/01/january-2015-love-with-food-review-free-box-code/,0
73,https://hellosubscription.com/2015/01/box-changes-popsugar-must-have-quarterly-box/,0
74,https://hellosubscription.com/2015/01/geek-fuel-review-new-geek-gamer-subscription-box-december-2014-geekfuel/,0
75,https://hellosubscription.com/2015/01/julep-maven-february-2015-selection-the-afterglow-collection-free-box-code/,0
76,https://hellosubscription.com/2015/01/justfab-review-january-2015-shoes-accessories/,0
77,https://hellosubscription.com/2015/01/december-2014-kidstir-review-10-coupon-kids-cooking-subscription-box-2/,0
78,https://hellosubscription.com/2015/01/january-2015-barkbox-review-10-coupon/,0
79,https://hellosubscription.com/2015/01/january-2015-poshpak-girls-teen-subscription-box-review/,0
80,https://hellosubscription.com/2015/01/manly-monday-mens-subscription-box-reviews-12/,0
81,https://hellosubscription.com/2015/01/january-2015-moustache-coffee-club-review-free-coffee-trial/,0
82,https://hellosubscription.com/2015/01/birchbox-10-off-50-coupon/,0
83,https://hellosubscription.com/2015/01/january-2015-citrus-lane-review-40-off-coupon-3-5-year-old-boys/,0
84,https://hellosubscription.com/2015/01/kitnipbox-review-cat-subscription-box-january-2015/,0
85,https://hellosubscription.com/2015/01/koala-crate-review-coupon-december-2014-safari-giveaway/,0
86,https://hellosubscription.com/2015/01/january-2015-citrus-lane-review-40-off-coupon-4-month-boys/,0
87,https://hellosubscription.com/2015/01/turbotax-15-off-at-amazon-ends-saturday-plus-10-20-bonus-savings-for-prime-members/,0
88,https://hellosubscription.com/2015/01/spiralized-quick-pickled-cucumber-salad-with-artisan-sriracha/,0
89,https://hellosubscription.com/2015/01/my-new-years-hair-resolutions-madison-reed-color-gloss-review-coupon-mrnewyou/,0
90,https://hellosubscription.com/2015/01/spiralized-red-cabbage-slaw-recipe/,0
91,https://hellosubscription.com/2015/01/new-pijonbox-coupon-25-off/,0
92,https://hellosubscription.com/2015/01/shoedazzle-review-75-off-coupon/,0
93,https://hellosubscription.com/2015/01/december-2014-kiwi-crate-review-coupon-frozen-fun/,0
94,https://hellosubscription.com/2015/01/january-2015-popsugar-must-have-box-review-half-off-coupon-musthavebox/,0
95,https://hellosubscription.com/2015/01/kiwi-crate-valentine-cards-limited-edition-crate-coupon/,0
96,https://hellosubscription.com/2015/01/january-2015-citrus-lane-review-free-bonus-box-coupon-3-5-year-old-girls/,0
97,https://hellosubscription.com/2015/01/julep-maven-box-review-january-2015-coupons-free-box-offers/,0
98,https://hellosubscription.com/2015/01/january-2015-loved-blessed-review/,0
99,https://hellosubscription.com/2015/01/new-popsugar-must-have-box-coupon/,0
100,https://hellosubscription.com/2015/01/happy-mommy-box-mini-review-january-2014/,0
101,https://hellosubscription.com/2015/01/thursday-thoughts-74/,0
102,https://hellosubscription.com/2015/01/julep-intro-boxes-free-this-week-only-coupons-for-current-mavens/,0
103,https://hellosubscription.com/2015/01/january-2015-wantable-accessories-jewelry-subscription-box-review-2/,0
104,https://hellosubscription.com/2015/01/popsugar-target-must-have-box-fit-fresh-fun-in-2015/,0
105,https://hellosubscription.com/2015/01/january-2015-birchbox-review-coupon-code/,0
106,https://hellosubscription.com/2015/01/cuisine-cube-gluten-free-subscription-box-review-holiday-2014/,0
107,https://hellosubscription.com/2015/01/new-glossybox-coupon-get-a-free-beauty-for-real-glowing-cheek-tint-luminizer/,0
108,https://hellosubscription.com/2015/01/oven-baked-sweet-potato-frizzles/,0
109,https://hellosubscription.com/2015/01/january-2015-fabkids-reviews-first-outfit-half-off-deal/,0
